iter	Passed	Remaining
3604	2840859	5039472
3605	2841813	5038978
3606	2842814	5038567
3607	2843710	5037969
3608	2844620	5037397
3609	2845558	5036875
3610	2846564	5036472
3611	2847512	5035966
3612	2848466	5035470
3613	2849412	5034961
3614	2850401	5034526
3615	2851477	5034245
3616	2852484	5033843
3617	2853441	5033351
3618	2854336	5032749
3619	2855287	5032246
3620	2856397	5032025
3621	2857335	5031498
3622	2858240	5030913
3623	2859181	5030391
3624	2860107	5029843
3625	2861140	5029483
3626	2862107	5029007
3627	2863043	5028477
3628	2864006	5027993
3629	2865043	5027637
3630	2866121	5027356
3631	2866976	5026681
3632	2868018	5026334
3633	2868930	5025760
3634	2869817	5025141
3635	2870809	5024705
3636	2873364	5027005
3637	2874352	5026560
3638	2875410	5026240
3639	2876785	5026471
3640	2877923	5026288
3641	2878987	5025974
3642	2880124	5025788
3643	2881226	5025543
3644	2882780	5026082
3645	2883718	5025548
3646	2884685	5025063
3647	2885559	5024417
3648	2886491	5023871
3649	2887325	5023154
3650	2888339	5022752
3651	2915623	5068010
3652	2940246	5108607
3653	2941331	5108289
3654	2942536	5108178
3655	2943677	5107956
3656	2944892	5107862
3657	2946003	5107587
3658	2947260	5107563
3659	2948490	5107494
3660	2949622	5107254
3661	2950843	5107167
3662	2951985	5106943
3663	2953361	5107123
3664	2954566	5107006
3665	2955806	5106950
3666	2957007	5106826
3667	2958202	5106689
3668	2959462	5106665
3669	2960667	5106545
3670	2961738	5106195
3671	2962891	5105984
3672	2964018	5105729
3673	2965320	5105774
3674	2966435	5105498
3675	2967634	5105364
3676	2968760	5105105
3677	2969983	5105011
3678	2970999	5104563
3679	2972135	5104319
3680	2973148	5103864
3681	2974179	5103440
3682	2974899	5102481
3683	2975860	5101936
3684	2976658	5101112
3685	2977497	5100358
3686	2978269	5099489
3687	2979133	5098777
3688	2979992	5098057
3689	2981057	5097689
3690	2982746	5098388
3691	2983531	5097540
3692	2984267	5096608
3693	2985099	5095841
3694	2985895	5095012
3695	2986780	5094336
3696	2988247	5094651
3697	2989063	5093855
3698	2989932	5093151
3699	2991334	5093352
3700	2992475	5093110
3701	2993344	5092405
3702	2994235	5091736
3703	2995242	5091265
3704	2997421	5092784
3705	3011992	5115348
3706	3047489	5173414
3707	3048642	5173154
3708	3049630	5172614
3709	3050813	5172403
3710	3052203	5172543
3711	3053317	5172215
3712	3054354	5171754
3713	3055393	5171298
3714	3056572	5171079
3715	3058335	5171846
3716	3060176	5172743
3717	3062569	5174573
3718	3063611	5174116
3719	3064700	5173741
3720	3066595	5174724
3721	3068909	5176414
3722	3070406	5176723
3723	3081729	5193590
3724	3082749	5193088
3725	3084151	5193227
3726	3085158	5192701
3727	3086310	5192418
3728	3087295	5191855
3729	3088384	5191466
3730	3099758	5208359
3731	3107832	5219693
3732	3111246	5223193
3733	3119210	5234325
3734	3136367	5260867
3735	3138004	5261364
3736	3148601	5276877
3737	3149536	5276189
3738	3150458	5275479
3739	3151830	5275524
3740	3152689	5274707
3741	3153616	5274006
3742	3154561	5273335
3743	3155503	5272657
3744	3156320	5271772
3745	3157219	5271022
3746	3157892	5269896
3747	3158555	5268754
3748	3159285	5267723
3749	3159936	5266561
3750	3160617	5265448
3751	3161694	5264995
3752	3162368	5263872
3753	3163133	5262900
3754	3163888	5261912
3755	3164821	5261221
3756	3165535	5260163
3757	3166268	5259140
3758	3167074	5258236
3759	3167875	5257325
3760	3168649	5256368
3761	3169472	5255494
3762	3171008	5255801
3763	3172079	5255336
3764	3172810	5254308
3765	3173506	5253223
3766	3174194	5252124
3767	3175375	5251842
3768	3176208	5250982
3769	3176884	5249865
3770	3177539	5248712
3771	3178234	5247626
3772	3178905	5246500
3773	3179586	5245390
3774	3180342	5244406
3775	3180999	5243258
3776	3181679	5242148
3777	3182587	5241413
3778	3183496	5240679
3779	3184102	5239448
3780	3184887	5238511
3781	3185723	5237659
3782	3186726	5237080
3783	3187411	5235980
3784	3188066	5234831
3785	3188809	5233824
3786	3189816	5233253
3787	3190744	5232551
3788	3191822	5232095
3789	3193485	5232598
3790	3194795	5232520
3791	3195438	5231350
3792	3196167	5230322
3793	3196992	5229450
3794	3197710	5228404
3795	3198365	5227255
3796	3199051	5226155
3797	3199665	5224940
3798	3200347	5223835
3799	3201147	5222924
3800	3201802	5221776
3801	3202631	5220911
3802	3203756	5220530
3803	3204423	5219402
3804	3205184	5218427
3805	3207338	5219719
3806	3212949	5226633
3807	3217304	5231498
3808	3244057	5272763
3809	3276825	5323766
3810	3299099	5357681
3811	3304189	5363673
3812	3344244	5426394
3813	3373559	5471640
3814	3400753	5513410
3815	3420308	5542764
3816	3425239	5548402
3817	3426234	5547664
3818	3427233	5546931
3819	3428265	5546251
3820	3429569	5546011
3821	3430969	5545925
3822	3432177	5545529
3823	3433364	5545099
3824	3434112	5543959
3825	3435150	5543287
3826	3436092	5542461
3827	3437356	5542153
3828	3438357	5541422
3829	3439401	5540759
3830	3440351	5539944
3831	3441503	5539456
3832	3442650	5538958
3833	3444029	5538832
3834	3445001	5538053
3835	3446074	5537436
3836	3447123	5536779
3837	3448115	5536031
3838	3449084	5535246
3839	3450420	5535049
3840	3451725	5534802
3841	3452642	5533933
3842	3453517	5532996
3843	3454584	5532367
3844	3455895	5532128
3845	3457151	5531802
3846	3458230	5531190
3847	3459445	5530797
3848	3460571	5530261
3849	3461588	5529549
3850	3462677	5528954
3851	3463854	5528498
3852	3464800	5527674
3853	3465611	5526633
3854	3466353	5525484
3855	3467104	5524349
3856	3467873	5523242
3857	3468801	5522389
3858	3469770	5521600
3859	3470718	5520779
3860	3471677	5519975
3861	3472745	5519345
3862	3473960	5518948
3863	3474863	5518054
3864	3475954	5517458
3865	3476899	5516632
3866	3477916	5515919
3867	3479030	5515360
3868	3479998	5514569
3869	3481123	5514026
3870	3482069	5513201
3871	3482991	5512337
3872	3483882	5511425
3873	3484572	5510194
3874	3485277	5508987
3875	3486018	5507837
3876	3486741	5506658
3877	3487520	5505569
3878	3488327	5504525
3879	3489050	5503347
3880	3489789	5502196
3881	3490499	5500998
3882	3491300	5499944
3883	3492053	5498814
3884	3492806	5497685
3885	3493543	5496532
3886	3494243	5495321
3887	3495240	5494575
3888	3498838	5497917
3889	3510831	5514442
3890	3518301	5523850
3891	3525062	5532138
3892	3535104	5545565
3893	3556595	5576931
3894	3559268	5578775
3895	3564922	5585288
3896	3571347	5593003
3897	3572194	5591978
3898	3573063	5590987
3899	3573967	5590051
3900	3578197	5594316
3901	3579983	5594756
3902	3584652	5599700
3903	3585937	5599352
3904	3586757	5598280
3905	3587563	5597186
3906	3589048	5597152
3907	3590192	5596584
3908	3591203	5595810
3909	3591793	5594378
3910	3592809	5593612
3911	3593785	5592782
3912	3595234	5592689
3913	3596179	5591810
3914	3597179	5591017
3915	3614853	5616130
3916	3621101	5623476
3917	3623107	5624231
3918	3654989	5671343
3919	3660302	5677204
3920	3661159	5676150
3921	3661949	5674994
3922	3662765	5673879
3923	3663839	5673162
3924	3664919	5672455
3925	3665830	5671486
3926	3666756	5670541
3927	3667549	5669388
3928	3668882	5669072
3929	3669759	5668051
3930	3670642	5667038
3931	3672184	5667044
3932	3673087	5666062
3933	3673919	5664970
3934	3675281	5664697
3935	3676380	5664016
3936	3677218	5662934
3937	3678165	5662020
3938	3679520	5661734
3939	3680821	5661365
3940	3681917	5660679
3941	3682781	5659637
3942	3684057	5659228
3943	3685261	5658707
3944	3686052	5657553
3945	3686674	5656139
3946	3687510	5655054
3947	3688352	5653978
3948	3689302	5653069
3949	3690152	5652005
3950	3691087	5651072
3951	3691967	5650056
3952	3693092	5649413
3953	3694017	5648464
3954	3694911	5647468
3955	3695743	5646378
3956	3696573	5645285
3957	3697450	5644264
3958	3698248	5643121
3959	3699689	5642961
3960	3700661	5642084
3961	3701748	5641382
3962	3702560	5640261
3963	3703485	5639314
3964	3704250	5638121
3965	3705094	5637050
3966	3716114	5651454
3967	3718707	5653035
3968	3721392	5654753
3969	3723586	5655723
3970	3726090	5657164
3971	3730978	5662219
3972	3733586	5663812
3973	3734491	5662819
3974	3735344	5661748
3975	3736522	5661169
3976	3737517	5660313
3977	3738950	5660120
3978	3740152	5659577
3979	3742003	5660014
3980	3743328	5659657
3981	3744306	5658773
3982	3745823	5658704
3983	3746781	5657790
3984	3748198	5657568
3985	3749001	5656421
3986	3749644	5655031
3987	3750624	5654150
3988	3751996	5653860
3989	3753905	5654378
3990	3754859	5653457
3991	3755698	5652364
3992	3756873	5651775
3993	3757803	5650818
3994	3758709	5649825
3995	3759642	5648872
3996	3760474	5647768
3997	3761430	5646850
3998	3762336	5645856
3999	3763195	5644793
4000	3764065	5643745
4001	3765045	5642864
4002	3766061	5642036
4003	3766902	5640945
4004	3767895	5640083
4005	3769161	5639629
4006	3774341	5645027
4007	3788152	5663325
4008	3789887	5663561
4009	3791093	5663004
4010	3791967	5661952
4011	3792930	5661034
4012	3794175	5660535
4013	3795068	5659511
4014	3796295	5658986
4015	3797226	5658018
4016	3798167	5657065
4017	3799041	5656014
4018	3800001	5655091
4019	3800844	5653993
4020	3801684	5652890
4021	3802516	5651775
4022	3803957	5651566
4023	3804739	5650379
4024	3805590	5649292
4025	3806517	5648319
4026	3807905	5648030
4027	3808849	5647082
4028	3810241	5646799
4029	3811209	5645886
4030	3812421	5645334
4031	3813742	5644943
4032	3814728	5644057
4033	3815726	5643189
4034	3816549	5642061
4035	3817277	5640793
4036	3818203	5639818
4037	3819272	5639054
4038	3820896	5639109
4039	3821748	5638025
4040	3822519	5636820
4041	3823521	5635957
4042	3824774	5635464
4043	3827835	5637632
4044	3828972	5636967
4045	3829804	5635851
4046	3830980	5635242
4047	3831865	5634205
4048	3832767	5633193
4049	3833787	5632354
4050	3834657	5631295
4051	3835593	5630332
4052	3836496	5629322
4053	3837418	5628339
4054	3839737	5629404
4055	3840777	5628594
4056	3841839	5627817
4057	3842730	5626787
4058	3843701	5625875
4059	3844590	5624844
4060	3845692	5624124
4061	3846597	5623115
4062	3847390	5621944
4063	3848326	5620980
4064	3849470	5620321
4065	3850542	5619557
4066	3851489	5618610
4067	3852549	5617828
4068	3872110	5644012
4069	3874174	5644681
4070	3875838	5644767
4071	3877648	5645063
4072	3879593	5645556
4073	3887525	5654756
4074	3888405	5653694
4075	3889749	5653306
4076	3893619	5656588
4077	3894515	5655547
4078	3897573	5657644
4079	3898490	5656633
4080	3899277	5655433
4081	3900081	5654258
4082	3901015	5653271
4083	3901761	5652013
4084	3902826	5651215
4085	3903917	5650457
4086	3904707	5649262
4087	3905608	5648228
4088	3906429	5647078
4089	3907338	5646056
4090	3908251	5645039
4091	3908949	5643713
4092	3909692	5642451
4093	3910357	5641077
4094	3911138	5639871
4095	3911969	5638737
4096	3914062	5639421
4097	3914803	5638157
4098	3915703	5637122
4099	3916367	5635748
4100	3917091	5634461
4101	3918212	5633744
4102	3919050	5632620
4103	3919737	5631279
4104	3920701	5630337
4105	3921499	5629156
4106	3922564	5628358
4107	3923380	5627204
4108	3924739	5626828
4109	3925568	5625693
4110	3926261	5624362
4111	3927005	5623104
4112	3928567	5623018
4113	3929463	5621978
4114	3930390	5620983
4115	3931196	5619814
4116	3932065	5618737
4117	3932868	5617564
4118	3933581	5616264
4119	3934278	5614940
4120	3934979	5613623
4121	3935629	5612233
4122	3936321	5610905
4123	3937110	5609714
4124	3937769	5608338
4125	3938510	5607080
4126	3939839	5606658
4127	3940740	5605626
4128	3941432	5604299
4129	3942131	5602981
4130	3942829	5601661
4131	3943473	5600266
4132	3944480	5599387
4133	3945378	5598352
4134	3946173	5597171
4135	3947039	5596092
4136	3948672	5596100
4137	3949847	5595457
4138	3950833	5594547
4139	3951792	5593600
4140	3952607	5592447
4141	3953699	5591687
4142	3956295	5593053
4143	3957135	5591936
4144	3958516	5591583
4145	3959977	5591343
4146	3960745	5590123
4147	3961744	5589230
4148	3962982	5588674
4149	3963795	5587519
4150	3964637	5586404
4151	3965500	5585319
4152	3966509	5584440
4153	3967349	5583323
4154	3968201	5582223
4155	3969086	5581169
4156	3970058	5580238
4157	3971016	5579287
4158	3971891	5578220
4159	3972649	5576989
4160	3973494	5575879
4161	3974623	5575168
4162	3975423	5573996
4163	3976213	5572810
4164	3976975	5571584
4165	3978155	5570945
4166	3979075	5569941
4167	3979804	5568671
4168	3980540	5567409
4169	3981659	5566684
4170	3982637	5565762
4171	3983453	5564612
4172	3984345	5563570
4173	3985127	5562374
4174	3986345	5561787
4175	3987127	5560592
4176	3987896	5559378
4177	3989128	5558810
4178	3990336	5558206
4179	3991148	5557053
4180	3991935	5555865
4181	3993838	5556229
4182	3994979	5555533
4183	3996061	5554754
4184	3997483	5554448
4185	3998180	5553135
4186	3999287	5552390
4187	4000235	5551424
4188	4001000	5550205
4189	4001702	5548900
4190	4002595	5547859
4191	4003353	5546631
4192	4004051	5545320
4193	4004720	5543969
4194	4005403	5542638
4195	4006218	5541489
4196	4007126	5540470
4197	4008101	5539543
4198	4009030	5538553
4199	4009749	5537273
4200	4010503	5536041
4201	4011638	5535335
4202	4012617	5534414
4203	4013390	5533209
4204	4014201	5532057
4205	4014997	5530883
4206	4015759	5529663
4207	4016490	5528401
4208	4017291	5527235
4209	4018028	5525982
4210	4018670	5524597
4211	4019479	5523444
4212	4020274	5522270
4213	4021108	5521152
4214	4021961	5520058
4215	4022972	5519182
4216	4023656	5517857
4217	4024359	5516559
4218	4025296	5515582
4219	4026102	5514424
4220	4026776	5513087
4221	4027535	5511866
4222	4028298	5510651
4223	4029305	5509770
4224	4030415	5509029
4225	4031253	5507917
4226	4032020	5506707
4227	4032857	5505593
4228	4033531	5504259
4229	4034439	5503242
4230	4035151	5501959
4231	4035878	5500695
4232	4036799	5499698
4233	4037612	5498553
4234	4038753	5497854
4235	4039847	5497092
4236	4041175	5496646
4237	4042066	5495608
4238	4042721	5494248
4239	4043437	5492971
4240	4044690	5492424
4241	4045616	5491433
4242	4046405	5490255
4243	4047349	5489289
4244	4048105	5488067
4245	4048858	5486842
4246	4049882	5485983
4247	4050724	5484878
4248	4051479	5483656
4249	4052318	5482548
4250	4053139	5481415
4251	4053926	5480237
4252	4054532	5478815
4253	4055317	5477634
4254	4056388	5476839
4255	4057143	5475618
4256	4057949	5474465
4257	4059602	5474457
4258	4060455	5473368
4259	4061234	5472179
4260	4062274	5471342
4261	4063243	5470411
4262	4064034	5469238
4263	4064892	5468157
4264	4065661	5466956
4265	4066599	5465983
4266	4067340	5464743
4267	4067989	5463382
4268	4068975	5462472
4269	4069681	5461188
4270	4070637	5460239
4271	4071330	5458937
4272	4072269	5457966
4273	4072991	5456703
4274	4073750	5455490
4275	4074484	5454244
4276	4075402	5453245
4277	4076493	5452476
4278	4077293	5451318
4279	4078077	5450141
4280	4078974	5449113
4281	4079958	5448202
4282	4081122	5447531
4283	4081910	5446358
4284	4082773	5445285
4285	4083675	5444266
4286	4084854	5443613
4287	4085628	5442423
4288	4086366	5441183
4289	4087234	5440119
4290	4088008	5438927
4291	4088810	5437774
4292	4089850	5436937
4293	4091189	5436498
4294	4092024	5435389
4295	4092851	5434270
4296	4093922	5433474
4297	4095065	5432774
4298	4095834	5431578
4299	4096530	5430284
4300	4097277	5429059
4301	4098195	5428060
4302	4099121	5427073
4303	4100597	5426813
4304	4101378	5425633
4305	4102403	5424776
4306	4103112	5423501
4307	4103860	5422278
4308	4104820	5421335
4309	4105636	5420202
4310	4106318	5418892
4311	4107019	5417608
4312	4107760	5416376
4313	4108491	5415132
4314	4109420	5414148
4315	4110122	5412867
4316	4111086	5411930
4317	4112499	5411583
4318	4113695	5410952
4319	4114597	5409933
4320	4115227	5408557
4321	4115968	5407327
4322	4116724	5406117
4323	4117475	5404901
4324	4118747	5404367
4325	4119575	5403252
4326	4120686	5402508
4327	4121361	5401192
4328	4122679	5400719
4329	4123675	5399824
4330	4124349	5398508
4331	4125119	5397317
4332	4126049	5396335
4333	4126727	5395025
4334	4127551	5393905
4335	4128307	5392697
4336	4129066	5391492
4337	4129817	5390277
4338	4130581	5389081
4339	4131287	5387807
4340	4131981	5386519
4341	4132680	5385238
4342	4133961	5384716
4343	4134597	5383352
4344	4135337	5382125
4345	4136199	5381056
4346	4137154	5380108
4347	4137948	5378952
4348	4138616	5377631
4349	4139293	5376324
4350	4140045	5375112
4351	4140757	5373850
4352	4141427	5372534
4353	4142079	5371195
4354	4142855	5370016
4355	4143567	5368755
4356	4144278	5367491
4357	4145273	5366598
4358	4145962	5365307
4359	4146690	5364067
4360	4147381	5362780
4361	4148107	5361538
4362	4148892	5360373
4363	4149646	5359168
4364	4150353	5357901
4365	4151237	5356864
4366	4151995	5355665
4367	4152813	5354543
4368	4153595	5353375
4369	4154360	5352185
4370	4155052	5350901
4371	4156017	5349969
4372	4156881	5348906
4373	4157588	5347644
4374	4158387	5346497
4375	4159729	5346051
4376	4160573	5344963
4377	4161250	5343662
4378	4162005	5342459
4379	4162807	5341318
4380	4163616	5340187
4381	4164306	5338902
4382	4165092	5337742
4383	4165782	5336458
4384	4166591	5335327
4385	4167393	5334187
4386	4168146	5332985
4387	4169319	5332320
4388	4170289	5331395
4389	4170961	5330089
4390	4171724	5328900
4391	4172918	5328262
4392	4174108	5327618
4393	4174828	5326374
4394	4175615	5325215
4395	4176300	5323928
4396	4177134	5322830
4397	4177893	5321637
4398	4178768	5320592
4399	4179581	5319467
4400	4180343	5318278
4401	4181192	5317200
4402	4182032	5316111
4403	4182875	5315025
4404	4184023	5314326
4405	4184930	5313323
4406	4185766	5312228
4407	4186610	5311144
4408	4187442	5310045
4409	4188284	5308958
4410	4189233	5308008
4411	4190113	5306971
4412	4191200	5306194
4413	4191861	5304879
4414	4192796	5303911
4415	4193888	5303141
4416	4194619	5301915
4417	4195643	5301059
4418	4196396	5299861
4419	4197132	5298642
4420	4198002	5297592
4421	4199072	5296794
4422	4200381	5296298
4423	4201049	5294993
4424	4201701	5293668
4425	4202416	5292424
4426	4203210	5291279
4427	4203947	5290062
4428	4204598	5288737
4429	4205360	5287552
4430	4206158	5286412
4431	4206811	5285091
4432	4207573	5283907
4433	4208268	5282639
4434	4209000	5281417
4435	4209725	5280188
4436	4210367	5278854
4437	4211124	5277664
4438	4211874	5276466
4439	4212802	5275490
4440	4213553	5274295
4441	4214394	5273211
4442	4215183	5272062
4443	4215912	5270839
4444	4216814	5269832
4445	4217761	5268880
4446	4218531	5267709
4447	4219147	5266346
4448	4219935	5265196
4449	4220656	5263964
4450	4221716	5263155
4451	4222487	5261985
4452	4223252	5260808
4453	4223917	5259506
4454	4224736	5258398
4455	4225440	5257145
4456	4226210	5255975
4457	4227002	5254833
4458	4227946	5253880
4459	4228596	5252561
4460	4229541	5251610
4461	4230202	5250304
4462	4230982	5249149
4463	4231756	5247984
4464	4232682	5247009
4465	4233693	5246139
4466	4234435	5244936
4467	4235154	5243705
4468	4235909	5242518
4469	4236819	5241523
4470	4237533	5240287
4471	4238663	5239563
4472	4240620	5239863
4473	4241912	5239340
4474	4242638	5238118
4475	4243367	5236899
